image_path,text_description,label,filename,class_folder,text_word_count,text_char_count,text_unique_words,text_clean,text_stemmed,label_encoded,label_cardboard,label_glass,label_metal,label_paper,label_plastic,label_trash
waste_dataset/metal/000422.jpg,metal container for recycling bin,metal,000422.jpg,metal,5,33,5,metal container recycling bin,metal contain recycl bin,2,0,0,1,0,0,0
waste_dataset/metal/000218.jpg,recycled metal can garbage item found,metal,000218.jpg,metal,6,37,6,recycled metal garbage item found,recycl metal garbag item found,2,0,0,1,0,0,0
waste_dataset/glass/000088.jpg,recycled glass waste object found,glass,000088.jpg,glass,5,33,5,recycled glass waste object found,recycl glass wast object found,1,0,1,0,0,0,0
waste_dataset/plastic/000168.jpg,plastic bag found in garbage waste,plastic,000168.jpg,plastic,6,34,6,plastic bag found garbage waste,plastic bag found garbag wast,4,0,0,0,0,1,0
waste_dataset/cardboard/000276.jpg,brown cardboard packaging waste material,cardboard,000276.jpg,cardboard,5,40,5,brown cardboard packaging waste material,brown cardboard packag wast materi,0,1,0,0,0,0,0
waste_dataset/glass/000056.jpg,clear glass waste material in trash,glass,000056.jpg,glass,6,35,6,clear glass waste material trash,clear glass wast materi trash,1,0,1,0,0,0,0
waste_dataset/cardboard/000234.jpg,empty cardboard box thrown away,cardboard,000234.jpg,cardboard,5,31,5,empty cardboard box thrown away,empti cardboard box thrown away,0,1,0,0,0,0,0
waste_dataset/paper/000409.jpg,paper waste item found in garbage,paper,000409.jpg,paper,6,33,6,paper waste item found garbage,paper wast item found garbag,3,0,0,0,1,0,0
waste_dataset/metal/000163.jpg,steel or aluminum waste object,metal,000163.jpg,metal,5,30,5,steel aluminum waste object,steel aluminum wast object,2,0,0,1,0,0,0
waste_dataset/metal/000262.jpg,old metal container waste material,metal,000262.jpg,metal,5,34,5,old metal container waste material,old metal contain wast materi,2,0,0,1,0,0,0
waste_dataset/plastic/000167.jpg,used plastic container discarded waste,plastic,000167.jpg,plastic,5,38,5,used plastic container discarded waste,use plastic contain discard wast,4,0,0,0,0,1,0
waste_dataset/cardboard/000108.jpg,recycled cardboard box material waste,cardboard,000108.jpg,cardboard,5,37,5,recycled cardboard box material waste,recycl cardboard box materi wast,0,1,0,0,0,0,0
waste_dataset/trash/000314.jpg,random waste item in trash bin,trash,000314.jpg,trash,6,30,6,random waste item trash bin,random wast item trash bin,5,0,0,0,0,0,1
waste_dataset/glass/000165.jpg,broken glass item for recycling,glass,000165.jpg,glass,5,31,5,broken glass item recycling,broken glass item recycl,1,0,1,0,0,0,0
waste_dataset/trash/000060.jpg,general waste material discarded,trash,000060.jpg,trash,4,32,4,general waste material discarded,gener wast materi discard,5,0,0,0,0,0,1
waste_dataset/cardboard/000225.jpg,brown cardboard packaging waste material,cardboard,000225.jpg,cardboard,5,40,5,brown cardboard packaging waste material,brown cardboard packag wast materi,0,1,0,0,0,0,0
waste_dataset/trash/000017.jpg,mixed garbage non recyclable material,trash,000017.jpg,trash,5,37,5,mixed garbage non recyclable material,mix garbag non recycl materi,5,0,0,0,0,0,1
waste_dataset/trash/000145.jpg,random waste item in trash bin,trash,000145.jpg,trash,6,30,6,random waste item trash bin,random wast item trash bin,5,0,0,0,0,0,1
waste_dataset/glass/000108.jpg,glass container discarded as garbage,glass,000108.jpg,glass,5,36,5,glass container discarded garbage,glass contain discard garbag,1,0,1,0,0,0,0
waste_dataset/glass/000300.jpg,clear glass waste material in trash,glass,000300.jpg,glass,6,35,6,clear glass waste material trash,clear glass wast materi trash,1,0,1,0,0,0,0
waste_dataset/trash/000138.jpg,household garbage thrown away,trash,000138.jpg,trash,4,29,4,household garbage thrown away,household garbag thrown away,5,0,0,0,0,0,1
waste_dataset/cardboard/000403.jpg,old cardboard packaging garbage item,cardboard,000403.jpg,cardboard,5,36,5,old cardboard packaging garbage item,old cardboard packag garbag item,0,1,0,0,0,0,0
waste_dataset/glass/000272.jpg,glass container discarded as garbage,glass,000272.jpg,glass,5,36,5,glass container discarded garbage,glass contain discard garbag,1,0,1,0,0,0,0
waste_dataset/paper/000403.jpg,old paper document thrown away,paper,000403.jpg,paper,5,30,5,old paper document thrown away,old paper document thrown away,3,0,0,0,1,0,0
waste_dataset/plastic/000103.jpg,used plastic container discarded waste,plastic,000103.jpg,plastic,5,38,5,used plastic container discarded waste,use plastic contain discard wast,4,0,0,0,0,1,0
waste_dataset/plastic/000253.jpg,empty plastic bottle waste object,plastic,000253.jpg,plastic,5,33,5,empty plastic bottle waste object,empti plastic bottl wast object,4,0,0,0,0,1,0
waste_dataset/paper/000174.jpg,used newspaper or paper in trash bin,paper,000174.jpg,paper,7,36,7,used newspaper paper trash bin,use newspap paper trash bin,3,0,0,0,1,0,0
waste_dataset/cardboard/000357.jpg,brown cardboard packaging waste material,cardboard,000357.jpg,cardboard,5,40,5,brown cardboard packaging waste material,brown cardboard packag wast materi,0,1,0,0,0,0,0
waste_dataset/cardboard/000264.jpg,brown cardboard packaging waste material,cardboard,000264.jpg,cardboard,5,40,5,brown cardboard packaging waste material,brown cardboard packag wast materi,0,1,0,0,0,0,0
waste_dataset/cardboard/000132.jpg,empty cardboard box thrown away,cardboard,000132.jpg,cardboard,5,31,5,empty cardboard box thrown away,empti cardboard box thrown away,0,1,0,0,0,0,0
waste_dataset/metal/000333.jpg,a crushed metal can in trash,metal,000333.jpg,metal,6,28,6,crushed metal trash,crush metal trash,2,0,0,1,0,0,0
waste_dataset/plastic/000216.jpg,used plastic container discarded waste,plastic,000216.jpg,plastic,5,38,5,used plastic container discarded waste,use plastic contain discard wast,4,0,0,0,0,1,0
waste_dataset/cardboard/000077.jpg,empty cardboard box thrown away,cardboard,000077.jpg,cardboard,5,31,5,empty cardboard box thrown away,empti cardboard box thrown away,0,1,0,0,0,0,0
waste_dataset/cardboard/000021.jpg,a flattened cardboard box in trash,cardboard,000021.jpg,cardboard,6,34,6,flattened cardboard box trash,flatten cardboard box trash,0,1,0,0,0,0,0
waste_dataset/paper/000007.jpg,white paper material discarded waste,paper,000007.jpg,paper,5,36,5,white paper material discarded waste,white paper materi discard wast,3,0,0,0,1,0,0
waste_dataset/plastic/000233.jpg,used plastic container discarded waste,plastic,000233.jpg,plastic,5,38,5,used plastic container discarded waste,use plastic contain discard wast,4,0,0,0,0,1,0
waste_dataset/trash/000320.jpg,general household waste item found,trash,000320.jpg,trash,5,34,5,general household waste item found,gener household wast item found,5,0,0,0,0,0,1
waste_dataset/trash/000362.jpg,mixed waste garbage object found,trash,000362.jpg,trash,5,32,5,mixed waste garbage object found,mix wast garbag object found,5,0,0,0,0,0,1
waste_dataset/trash/000393.jpg,general trash item discarded,trash,000393.jpg,trash,4,28,4,general trash item discarded,gener trash item discard,5,0,0,0,0,0,1
waste_dataset/cardboard/000033.jpg,corrugated cardboard waste object found,cardboard,000033.jpg,cardboard,5,39,5,corrugated cardboard waste object found,corrug cardboard wast object found,0,1,0,0,0,0,0
waste_dataset/cardboard/000074.jpg,empty cardboard box thrown away,cardboard,000074.jpg,cardboard,5,31,5,empty cardboard box thrown away,empti cardboard box thrown away,0,1,0,0,0,0,0
waste_dataset/paper/000256.jpg,paper sheet thrown in recycling bin,paper,000256.jpg,paper,6,35,6,paper sheet thrown recycling bin,paper sheet thrown recycl bin,3,0,0,0,1,0,0
waste_dataset/paper/000379.jpg,white paper material discarded waste,paper,000379.jpg,paper,5,36,5,white paper material discarded waste,white paper materi discard wast,3,0,0,0,1,0,0
waste_dataset/metal/000227.jpg,recycled metal can garbage item found,metal,000227.jpg,metal,6,37,6,recycled metal garbage item found,recycl metal garbag item found,2,0,0,1,0,0,0
waste_dataset/glass/000089.jpg,clear glass waste material in trash,glass,000089.jpg,glass,6,35,6,clear glass waste material trash,clear glass wast materi trash,1,0,1,0,0,0,0
waste_dataset/cardboard/000218.jpg,cardboard material discarded in bin,cardboard,000218.jpg,cardboard,5,35,5,cardboard material discarded bin,cardboard materi discard bin,0,1,0,0,0,0,0
waste_dataset/glass/000041.jpg,glass container discarded as garbage,glass,000041.jpg,glass,5,36,5,glass container discarded garbage,glass contain discard garbag,1,0,1,0,0,0,0
waste_dataset/paper/000016.jpg,old paper document thrown away,paper,000016.jpg,paper,5,30,5,old paper document thrown away,old paper document thrown away,3,0,0,0,1,0,0
waste_dataset/cardboard/000161.jpg,used cardboard carton for recycling,cardboard,000161.jpg,cardboard,5,35,5,used cardboard carton recycling,use cardboard carton recycl,0,1,0,0,0,0,0
waste_dataset/metal/000343.jpg,empty metal can thrown away,metal,000343.jpg,metal,5,27,5,empty metal thrown away,empti metal thrown away,2,0,0,1,0,0,0
waste_dataset/metal/000092.jpg,used tin can discarded as waste,metal,000092.jpg,metal,6,31,6,used tin discarded waste,use tin discard wast,2,0,0,1,0,0,0
waste_dataset/glass/000135.jpg,clear glass waste material in trash,glass,000135.jpg,glass,6,35,6,clear glass waste material trash,clear glass wast materi trash,1,0,1,0,0,0,0
waste_dataset/cardboard/000245.jpg,brown cardboard packaging waste material,cardboard,000245.jpg,cardboard,5,40,5,brown cardboard packaging waste material,brown cardboard packag wast materi,0,1,0,0,0,0,0
waste_dataset/metal/000306.jpg,metal container for recycling bin,metal,000306.jpg,metal,5,33,5,metal container recycling bin,metal contain recycl bin,2,0,0,1,0,0,0
waste_dataset/cardboard/000169.jpg,cardboard material discarded in bin,cardboard,000169.jpg,cardboard,5,35,5,cardboard material discarded bin,cardboard materi discard bin,0,1,0,0,0,0,0
waste_dataset/plastic/000051.jpg,plastic bag found in garbage waste,plastic,000051.jpg,plastic,6,34,6,plastic bag found garbage waste,plastic bag found garbag wast,4,0,0,0,0,1,0
waste_dataset/metal/000423.jpg,steel or aluminum waste object,metal,000423.jpg,metal,5,30,5,steel aluminum waste object,steel aluminum wast object,2,0,0,1,0,0,0
waste_dataset/cardboard/000157.jpg,a flattened cardboard box in trash,cardboard,000157.jpg,cardboard,6,34,6,flattened cardboard box trash,flatten cardboard box trash,0,1,0,0,0,0,0
waste_dataset/cardboard/000128.jpg,old cardboard packaging garbage item,cardboard,000128.jpg,cardboard,5,36,5,old cardboard packaging garbage item,old cardboard packag garbag item,0,1,0,0,0,0,0
waste_dataset/glass/000201.jpg,recycled glass waste object found,glass,000201.jpg,glass,5,33,5,recycled glass waste object found,recycl glass wast object found,1,0,1,0,0,0,0
waste_dataset/plastic/000276.jpg,used plastic container discarded waste,plastic,000276.jpg,plastic,5,38,5,used plastic container discarded waste,use plastic contain discard wast,4,0,0,0,0,1,0
waste_dataset/trash/000074.jpg,general household waste item found,trash,000074.jpg,trash,5,34,5,general household waste item found,gener household wast item found,5,0,0,0,0,0,1
waste_dataset/plastic/000143.jpg,plastic waste item for recycling,plastic,000143.jpg,plastic,5,32,5,plastic waste item recycling,plastic wast item recycl,4,0,0,0,0,1,0
waste_dataset/metal/000405.jpg,used tin can discarded as waste,metal,000405.jpg,metal,6,31,6,used tin discarded waste,use tin discard wast,2,0,0,1,0,0,0
waste_dataset/trash/000173.jpg,mixed garbage non recyclable material,trash,000173.jpg,trash,5,37,5,mixed garbage non recyclable material,mix garbag non recycl materi,5,0,0,0,0,0,1
waste_dataset/trash/000196.jpg,mixed waste garbage object found,trash,000196.jpg,trash,5,32,5,mixed waste garbage object found,mix wast garbag object found,5,0,0,0,0,0,1
waste_dataset/glass/000015.jpg,glass jar or bottle thrown away,glass,000015.jpg,glass,6,31,6,glass jar bottle thrown away,glass jar bottl thrown away,1,0,1,0,0,0,0
waste_dataset/metal/000316.jpg,used tin can discarded as waste,metal,000316.jpg,metal,6,31,6,used tin discarded waste,use tin discard wast,2,0,0,1,0,0,0
waste_dataset/metal/000109.jpg,used tin can discarded as waste,metal,000109.jpg,metal,6,31,6,used tin discarded waste,use tin discard wast,2,0,0,1,0,0,0
waste_dataset/plastic/000200.jpg,discarded plastic material waste item,plastic,000200.jpg,plastic,5,37,5,discarded plastic material waste item,discard plastic materi wast item,4,0,0,0,0,1,0
waste_dataset/paper/000070.jpg,a crumpled piece of paper waste,paper,000070.jpg,paper,6,31,6,crumpled piece paper waste,crumpl piec paper wast,3,0,0,0,1,0,0
waste_dataset/glass/000026.jpg,broken glass item for recycling,glass,000026.jpg,glass,5,31,5,broken glass item recycling,broken glass item recycl,1,0,1,0,0,0,0
waste_dataset/metal/000099.jpg,old metal container waste material,metal,000099.jpg,metal,5,34,5,old metal container waste material,old metal contain wast materi,2,0,0,1,0,0,0
waste_dataset/plastic/000373.jpg,plastic bag found in garbage waste,plastic,000373.jpg,plastic,6,34,6,plastic bag found garbage waste,plastic bag found garbag wast,4,0,0,0,0,1,0
waste_dataset/plastic/000350.jpg,plastic waste item for recycling,plastic,000350.jpg,plastic,5,32,5,plastic waste item recycling,plastic wast item recycl,4,0,0,0,0,1,0
waste_dataset/plastic/000367.jpg,plastic waste item for recycling,plastic,000367.jpg,plastic,5,32,5,plastic waste item recycling,plastic wast item recycl,4,0,0,0,0,1,0
waste_dataset/cardboard/000083.jpg,corrugated cardboard waste object found,cardboard,000083.jpg,cardboard,5,39,5,corrugated cardboard waste object found,corrug cardboard wast object found,0,1,0,0,0,0,0
waste_dataset/cardboard/000297.jpg,recycled cardboard box material waste,cardboard,000297.jpg,cardboard,5,37,5,recycled cardboard box material waste,recycl cardboard box materi wast,0,1,0,0,0,0,0
waste_dataset/glass/000020.jpg,clear glass waste material in trash,glass,000020.jpg,glass,6,35,6,clear glass waste material trash,clear glass wast materi trash,1,0,1,0,0,0,0
waste_dataset/plastic/000332.jpg,discarded plastic material waste item,plastic,000332.jpg,plastic,5,37,5,discarded plastic material waste item,discard plastic materi wast item,4,0,0,0,0,1,0
waste_dataset/cardboard/000147.jpg,a flattened cardboard box in trash,cardboard,000147.jpg,cardboard,6,34,6,flattened cardboard box trash,flatten cardboard box trash,0,1,0,0,0,0,0
waste_dataset/metal/000246.jpg,old metal container waste material,metal,000246.jpg,metal,5,34,5,old metal container waste material,old metal contain wast materi,2,0,0,1,0,0,0
waste_dataset/cardboard/000181.jpg,brown cardboard packaging waste material,cardboard,000181.jpg,cardboard,5,40,5,brown cardboard packaging waste material,brown cardboard packag wast materi,0,1,0,0,0,0,0
waste_dataset/cardboard/000113.jpg,a flattened cardboard box in trash,cardboard,000113.jpg,cardboard,6,34,6,flattened cardboard box trash,flatten cardboard box trash,0,1,0,0,0,0,0
waste_dataset/cardboard/000363.jpg,corrugated cardboard waste object found,cardboard,000363.jpg,cardboard,5,39,5,corrugated cardboard waste object found,corrug cardboard wast object found,0,1,0,0,0,0,0
waste_dataset/plastic/000256.jpg,a plastic bottle in garbage bin,plastic,000256.jpg,plastic,6,31,6,plastic bottle garbage bin,plastic bottl garbag bin,4,0,0,0,0,1,0
waste_dataset/cardboard/000392.jpg,a flattened cardboard box in trash,cardboard,000392.jpg,cardboard,6,34,6,flattened cardboard box trash,flatten cardboard box trash,0,1,0,0,0,0,0
waste_dataset/plastic/000096.jpg,used plastic container discarded waste,plastic,000096.jpg,plastic,5,38,5,used plastic container discarded waste,use plastic contain discard wast,4,0,0,0,0,1,0
waste_dataset/plastic/000282.jpg,a plastic bottle in garbage bin,plastic,000282.jpg,plastic,6,31,6,plastic bottle garbage bin,plastic bottl garbag bin,4,0,0,0,0,1,0
waste_dataset/trash/000094.jpg,household garbage thrown away,trash,000094.jpg,trash,4,29,4,household garbage thrown away,household garbag thrown away,5,0,0,0,0,0,1
waste_dataset/cardboard/000158.jpg,cardboard material discarded in bin,cardboard,000158.jpg,cardboard,5,35,5,cardboard material discarded bin,cardboard materi discard bin,0,1,0,0,0,0,0
waste_dataset/metal/000123.jpg,used tin can discarded as waste,metal,000123.jpg,metal,6,31,6,used tin discarded waste,use tin discard wast,2,0,0,1,0,0,0
waste_dataset/trash/000291.jpg,general trash item discarded,trash,000291.jpg,trash,4,28,4,general trash item discarded,gener trash item discard,5,0,0,0,0,0,1
waste_dataset/plastic/000136.jpg,a plastic bottle in garbage bin,plastic,000136.jpg,plastic,6,31,6,plastic bottle garbage bin,plastic bottl garbag bin,4,0,0,0,0,1,0
waste_dataset/paper/000302.jpg,a crumpled piece of paper waste,paper,000302.jpg,paper,6,31,6,crumpled piece paper waste,crumpl piec paper wast,3,0,0,0,1,0,0
waste_dataset/metal/000060.jpg,a crushed metal can in trash,metal,000060.jpg,metal,6,28,6,crushed metal trash,crush metal trash,2,0,0,1,0,0,0
waste_dataset/glass/000314.jpg,empty glass bottle discarded waste,glass,000314.jpg,glass,5,34,5,empty glass bottle discarded waste,empti glass bottl discard wast,1,0,1,0,0,0,0
waste_dataset/paper/000008.jpg,recycled paper material waste object,paper,000008.jpg,paper,5,36,5,recycled paper material waste object,recycl paper materi wast object,3,0,0,0,1,0,0
waste_dataset/trash/000284.jpg,general household waste item found,trash,000284.jpg,trash,5,34,5,general household waste item found,gener household wast item found,5,0,0,0,0,0,1
waste_dataset/trash/000304.jpg,mixed garbage non recyclable material,trash,000304.jpg,trash,5,37,5,mixed garbage non recyclable material,mix garbag non recycl materi,5,0,0,0,0,0,1
waste_dataset/cardboard/000060.jpg,corrugated cardboard waste object found,cardboard,000060.jpg,cardboard,5,39,5,corrugated cardboard waste object found,corrug cardboard wast object found,0,1,0,0,0,0,0
waste_dataset/metal/000013.jpg,metal container for recycling bin,metal,000013.jpg,metal,5,33,5,metal container recycling bin,metal contain recycl bin,2,0,0,1,0,0,0
waste_dataset/metal/000188.jpg,used tin can discarded as waste,metal,000188.jpg,metal,6,31,6,used tin discarded waste,use tin discard wast,2,0,0,1,0,0,0
waste_dataset/cardboard/000099.jpg,old cardboard packaging garbage item,cardboard,000099.jpg,cardboard,5,36,5,old cardboard packaging garbage item,old cardboard packag garbag item,0,1,0,0,0,0,0
waste_dataset/metal/000101.jpg,empty metal can thrown away,metal,000101.jpg,metal,5,27,5,empty metal thrown away,empti metal thrown away,2,0,0,1,0,0,0
waste_dataset/glass/000219.jpg,empty glass bottle discarded waste,glass,000219.jpg,glass,5,34,5,empty glass bottle discarded waste,empti glass bottl discard wast,1,0,1,0,0,0,0
waste_dataset/glass/000377.jpg,clear glass waste material in trash,glass,000377.jpg,glass,6,35,6,clear glass waste material trash,clear glass wast materi trash,1,0,1,0,0,0,0
waste_dataset/glass/000049.jpg,glass container discarded as garbage,glass,000049.jpg,glass,5,36,5,glass container discarded garbage,glass contain discard garbag,1,0,1,0,0,0,0
waste_dataset/trash/000364.jpg,mixed garbage non recyclable material,trash,000364.jpg,trash,5,37,5,mixed garbage non recyclable material,mix garbag non recycl materi,5,0,0,0,0,0,1
waste_dataset/cardboard/000375.jpg,a flattened cardboard box in trash,cardboard,000375.jpg,cardboard,6,34,6,flattened cardboard box trash,flatten cardboard box trash,0,1,0,0,0,0,0
waste_dataset/trash/000298.jpg,general trash item discarded,trash,000298.jpg,trash,4,28,4,general trash item discarded,gener trash item discard,5,0,0,0,0,0,1
waste_dataset/glass/000334.jpg,recycled glass waste object found,glass,000334.jpg,glass,5,33,5,recycled glass waste object found,recycl glass wast object found,1,0,1,0,0,0,0
waste_dataset/cardboard/000372.jpg,empty cardboard box thrown away,cardboard,000372.jpg,cardboard,5,31,5,empty cardboard box thrown away,empti cardboard box thrown away,0,1,0,0,0,0,0
waste_dataset/glass/000372.jpg,broken glass item for recycling,glass,000372.jpg,glass,5,31,5,broken glass item recycling,broken glass item recycl,1,0,1,0,0,0,0
waste_dataset/trash/000288.jpg,general household waste item found,trash,000288.jpg,trash,5,34,5,general household waste item found,gener household wast item found,5,0,0,0,0,0,1
waste_dataset/metal/000270.jpg,metal container for recycling bin,metal,000270.jpg,metal,5,33,5,metal container recycling bin,metal contain recycl bin,2,0,0,1,0,0,0
waste_dataset/plastic/000327.jpg,plastic waste recycling object found,plastic,000327.jpg,plastic,5,36,5,plastic waste recycling object found,plastic wast recycl object found,4,0,0,0,0,1,0
waste_dataset/trash/000229.jpg,general trash item discarded,trash,000229.jpg,trash,4,28,4,general trash item discarded,gener trash item discard,5,0,0,0,0,0,1
waste_dataset/trash/000343.jpg,household garbage thrown away,trash,000343.jpg,trash,4,29,4,household garbage thrown away,household garbag thrown away,5,0,0,0,0,0,1
waste_dataset/glass/000321.jpg,recycled glass waste object found,glass,000321.jpg,glass,5,33,5,recycled glass waste object found,recycl glass wast object found,1,0,1,0,0,0,0
waste_dataset/paper/000031.jpg,white paper material discarded waste,paper,000031.jpg,paper,5,36,5,white paper material discarded waste,white paper materi discard wast,3,0,0,0,1,0,0
waste_dataset/plastic/000258.jpg,plastic waste item for recycling,plastic,000258.jpg,plastic,5,32,5,plastic waste item recycling,plastic wast item recycl,4,0,0,0,0,1,0
waste_dataset/metal/000204.jpg,steel or aluminum waste object,metal,000204.jpg,metal,5,30,5,steel aluminum waste object,steel aluminum wast object,2,0,0,1,0,0,0
waste_dataset/glass/000073.jpg,recycled glass waste object found,glass,000073.jpg,glass,5,33,5,recycled glass waste object found,recycl glass wast object found,1,0,1,0,0,0,0
waste_dataset/trash/000296.jpg,random waste item in trash bin,trash,000296.jpg,trash,6,30,6,random waste item trash bin,random wast item trash bin,5,0,0,0,0,0,1
waste_dataset/glass/000360.jpg,clear glass waste material in trash,glass,000360.jpg,glass,6,35,6,clear glass waste material trash,clear glass wast materi trash,1,0,1,0,0,0,0
waste_dataset/plastic/000060.jpg,discarded plastic material waste item,plastic,000060.jpg,plastic,5,37,5,discarded plastic material waste item,discard plastic materi wast item,4,0,0,0,0,1,0
waste_dataset/metal/000147.jpg,steel or aluminum waste object,metal,000147.jpg,metal,5,30,5,steel aluminum waste object,steel aluminum wast object,2,0,0,1,0,0,0
waste_dataset/paper/000294.jpg,paper sheet thrown in recycling bin,paper,000294.jpg,paper,6,35,6,paper sheet thrown recycling bin,paper sheet thrown recycl bin,3,0,0,0,1,0,0
waste_dataset/metal/000007.jpg,empty metal can thrown away,metal,000007.jpg,metal,5,27,5,empty metal thrown away,empti metal thrown away,2,0,0,1,0,0,0
waste_dataset/plastic/000207.jpg,plastic bag found in garbage waste,plastic,000207.jpg,plastic,6,34,6,plastic bag found garbage waste,plastic bag found garbag wast,4,0,0,0,0,1,0
waste_dataset/paper/000349.jpg,paper sheet thrown in recycling bin,paper,000349.jpg,paper,6,35,6,paper sheet thrown recycling bin,paper sheet thrown recycl bin,3,0,0,0,1,0,0
waste_dataset/plastic/000301.jpg,discarded plastic material waste item,plastic,000301.jpg,plastic,5,37,5,discarded plastic material waste item,discard plastic materi wast item,4,0,0,0,0,1,0
waste_dataset/cardboard/000244.jpg,corrugated cardboard waste object found,cardboard,000244.jpg,cardboard,5,39,5,corrugated cardboard waste object found,corrug cardboard wast object found,0,1,0,0,0,0,0
waste_dataset/glass/000356.jpg,shattered glass piece in garbage bin,glass,000356.jpg,glass,6,36,6,shattered glass piece garbage bin,shatter glass piec garbag bin,1,0,1,0,0,0,0
waste_dataset/paper/000068.jpg,old paper document thrown away,paper,000068.jpg,paper,5,30,5,old paper document thrown away,old paper document thrown away,3,0,0,0,1,0,0
waste_dataset/paper/000408.jpg,paper sheet thrown in recycling bin,paper,000408.jpg,paper,6,35,6,paper sheet thrown recycling bin,paper sheet thrown recycl bin,3,0,0,0,1,0,0
waste_dataset/trash/000255.jpg,general waste material discarded,trash,000255.jpg,trash,4,32,4,general waste material discarded,gener wast materi discard,5,0,0,0,0,0,1
waste_dataset/metal/000216.jpg,empty metal can thrown away,metal,000216.jpg,metal,5,27,5,empty metal thrown away,empti metal thrown away,2,0,0,1,0,0,0
waste_dataset/paper/000405.jpg,used newspaper or paper in trash bin,paper,000405.jpg,paper,7,36,7,used newspaper paper trash bin,use newspap paper trash bin,3,0,0,0,1,0,0
waste_dataset/metal/000152.jpg,used tin can discarded as waste,metal,000152.jpg,metal,6,31,6,used tin discarded waste,use tin discard wast,2,0,0,1,0,0,0
waste_dataset/trash/000275.jpg,household garbage thrown away,trash,000275.jpg,trash,4,29,4,household garbage thrown away,household garbag thrown away,5,0,0,0,0,0,1
waste_dataset/metal/000156.jpg,metal container for recycling bin,metal,000156.jpg,metal,5,33,5,metal container recycling bin,metal contain recycl bin,2,0,0,1,0,0,0
waste_dataset/paper/000097.jpg,used newspaper or paper in trash bin,paper,000097.jpg,paper,7,36,7,used newspaper paper trash bin,use newspap paper trash bin,3,0,0,0,1,0,0
waste_dataset/paper/000319.jpg,torn paper piece in waste bin,paper,000319.jpg,paper,6,29,6,torn paper piece waste bin,torn paper piec wast bin,3,0,0,0,1,0,0
waste_dataset/trash/000015.jpg,mixed waste garbage object found,trash,000015.jpg,trash,5,32,5,mixed waste garbage object found,mix wast garbag object found,5,0,0,0,0,0,1
